,hasLocation,hasKeyword,tweetNumberOfChars,numberOfWords,numEx,numAt,numHash,numQ,numPeriod,numComma,numLinks,numPunc,avgCharsPerWord,numNumericTweet,numLettersTweet,numUpperTweet,numVowelsTweet,numConsonantsTweet,numNouns,numVerbs,numPrep,numAdj,numAdv,charsPerSentenceTweet,numSentencesTweet,numProperNoun,numTo,ttr,entropy,hashPerSentence,wordsPerSentence,atPerSentence,commasPerSentence,linksPerSentence,sentimentText,sentimentVader,target
623,1,1,140,20,0,0,0,0,0,0,3,3,6.05,1,116,6,48,68,6,3,3,3,0,140.0,1,2,0,0.85,3.4181750581404167,0.0,20.0,0.0,0.0,3.0,-0.012500000000000002,0.0,1
624,0,1,26,4,1,0,0,0,0,0,0,1,5.75,0,22,1,8,14,2,1,0,0,0,12.5,2,0,0,1.0,1.7282491549166439,0.0,2.0,0.0,0.0,0.0,0.0,-0.3818,0
625,0,1,56,11,0,0,0,0,0,0,0,0,4.181818181818182,1,44,3,15,29,4,2,1,1,0,56.0,1,1,0,0.9090909090909091,2.436528198742778,0.0,11.0,0.0,0.0,0.0,0.3,0.6705,1
626,1,1,136,15,4,0,0,0,0,1,0,5,8.133333333333333,2,111,15,38,73,9,3,2,1,0,26.4,5,3,0,0.8666666666666667,2.846000582529382,0.0,3.0,0.0,0.2,0.0,0.0,0.0,1
627,0,1,136,16,1,0,1,4,0,1,0,7,7.5625,2,109,19,39,70,11,2,0,1,0,67.5,2,10,0,0.875,3.437938985870728,0.5,8.0,0.0,0.5,0.0,0.35714285714285715,0.4019,0
628,0,1,138,19,0,0,1,0,0,0,3,4,6.315789473684211,2,114,35,37,77,9,3,2,0,0,138.0,1,7,0,0.8421052631578947,3.579508332419724,1.0,19.0,0.0,0.0,3.0,0.0,0.4019,1
629,0,1,135,20,6,0,0,0,0,0,0,6,5.75,4,104,13,39,65,5,4,1,4,0,18.428571428571427,7,1,0,0.9,3.3829868340799525,0.0,2.857142857142857,0.0,0.0,0.0,-0.15416666666666667,-0.0327,0
630,0,1,26,4,1,0,0,0,0,0,0,1,5.75,0,22,1,8,14,2,1,0,0,0,12.5,2,0,0,1.0,1.7282491549166439,0.0,2.0,0.0,0.0,0.0,0.0,-0.3818,1
631,1,1,129,17,0,0,1,2,0,0,0,3,6.647058823529412,0,110,1,44,66,9,2,2,0,0,129.0,1,0,0,1.0,3.2956205884583407,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0
632,0,1,138,18,1,0,0,0,0,0,4,5,6.722222222222222,5,103,33,43,60,10,1,1,1,0,68.5,2,6,0,0.8888888888888888,2.982939421056372,0.0,9.0,0.0,0.0,2.0,-0.125,0.0,1
633,0,1,135,22,0,0,1,0,0,0,2,3,5.181818181818182,5,104,29,36,68,11,3,2,1,0,135.0,1,8,0,0.8181818181818182,3.425709086539241,1.0,22.0,0.0,0.0,2.0,0.0,0.0,1
634,0,1,26,4,1,0,0,0,0,0,0,1,5.75,0,22,1,8,14,2,1,0,0,0,12.5,2,0,0,1.0,1.7282491549166439,0.0,2.0,0.0,0.0,0.0,0.0,-0.3818,0
635,0,1,135,22,0,0,1,0,0,0,2,3,5.181818181818182,5,104,27,34,70,11,3,2,1,0,135.0,1,8,0,0.8181818181818182,3.425709086539241,1.0,22.0,0.0,0.0,2.0,0.0,0.0,1
636,0,1,139,15,1,0,0,0,0,0,5,6,8.333333333333334,7,105,18,39,66,7,0,1,2,0,69.0,2,3,0,0.7333333333333333,3.1501386724452676,0.0,7.5,0.0,0.0,2.5,0.0,-0.4019,0
637,0,1,129,20,2,0,1,1,0,0,0,4,5.5,2,104,6,42,62,4,5,3,3,0,42.333333333333336,3,2,0,0.95,2.9659662869134222,0.3333333333333333,6.666666666666667,0.0,0.0,0.0,-0.20625,-0.25,1
638,1,1,61,9,1,0,0,0,0,1,1,3,5.888888888888889,3,42,11,11,31,7,0,1,0,0,30.0,2,5,0,0.6666666666666666,1.9907115529273904,0.0,4.5,0.0,0.5,0.5,0.0,-0.5267,1
639,1,1,130,15,1,0,0,2,0,1,1,5,7.733333333333333,1,107,11,41,66,11,0,2,1,0,64.5,2,3,0,0.9333333333333333,3.4435255009420427,0.0,7.5,0.0,0.5,0.5,0.0,-0.4215,1
640,1,1,23,3,0,0,0,0,0,0,1,1,7.0,0,19,2,8,11,1,1,0,1,0,23.0,1,0,0,1.0,1.414213562373095,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0
641,0,1,44,8,0,0,0,1,0,0,0,1,4.625,0,35,1,14,21,4,1,1,0,0,44.0,1,1,0,1.0,1.9559754736306836,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
642,0,1,92,14,1,1,1,0,0,1,0,4,5.642857142857143,3,69,6,24,45,6,4,0,0,0,45.5,2,3,2,0.8571428571428571,2.1922427000827573,0.5,7.0,0.5,0.5,0.0,0.0,0.296,0
643,0,1,131,26,0,0,0,0,0,0,0,0,4.076923076923077,0,106,1,48,58,8,6,2,3,0,131.0,1,1,0,0.9230769230769231,3.409043406769054,0.0,26.0,0.0,0.0,0.0,-0.4666666666666666,-0.7269,0
644,1,1,38,5,1,0,0,0,0,1,0,2,6.8,2,27,6,7,20,3,1,0,0,0,18.5,2,1,0,0.8,1.410558713673265,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0
645,1,1,22,5,0,0,0,0,0,0,1,1,3.6,0,17,2,7,10,0,1,0,1,0,22.0,1,0,0,1.0,1.6899590557184185,0.0,5.0,0.0,0.0,1.0,0.5,0.7845,0
646,0,1,120,21,2,0,0,0,0,1,0,3,4.761904761904762,5,89,14,34,55,10,2,4,1,0,39.333333333333336,3,7,0,0.8571428571428571,3.143549472561263,0.0,7.0,0.0,0.3333333333333333,0.0,0.0,0.0,0
647,1,1,75,14,1,0,0,0,0,0,0,1,4.428571428571429,0,61,2,25,36,8,2,1,0,0,37.0,2,2,0,1.0,2.788574511817547,0.0,7.0,0.0,0.0,0.0,-0.17142857142857146,-0.34,1
648,1,1,137,11,1,0,0,3,0,1,6,11,11.545454545454545,1,112,25,32,80,9,0,0,1,0,68.0,2,7,0,0.9090909090909091,3.141617151774412,0.0,5.5,0.0,0.5,3.0,0.8,0.4588,0
649,1,1,66,15,1,0,0,0,0,0,0,1,3.466666666666667,0,51,2,19,32,5,1,3,0,0,32.5,2,1,0,0.8666666666666667,2.4112596309110286,0.0,7.5,0.0,0.0,0.0,0.5666666666666668,0.6369,1
650,0,1,47,8,0,2,0,0,0,0,1,3,5.0,0,36,1,12,24,3,1,1,1,0,47.0,1,1,0,1.0,1.966295632000253,0.0,8.0,2.0,0.0,1.0,0.0,0.2732,0
651,0,1,40,8,1,0,0,0,0,0,0,1,4.125,0,32,0,11,21,4,3,0,0,0,19.5,2,0,0,1.0,2.425461342876095,0.0,4.0,0.0,0.0,0.0,-0.4,-0.5423,0
652,0,1,80,17,0,0,0,0,0,0,0,0,3.764705882352941,0,64,1,26,38,5,4,2,0,0,80.0,1,0,1,0.9411764705882353,2.620222204012316,0.0,17.0,0.0,0.0,0.0,0.0,-0.5106,0
653,1,1,101,12,1,0,0,0,0,1,0,2,7.5,2,82,5,30,52,5,2,2,1,0,50.0,2,1,0,0.9166666666666666,2.9588417721793014,0.0,6.0,0.0,0.5,0.0,0.0,-0.7003,1
654,1,1,88,10,1,0,0,1,0,1,0,3,7.9,3,70,5,23,47,6,2,1,1,0,43.5,2,1,0,0.9,2.797931964104768,0.0,5.0,0.0,0.5,0.0,0.0,-0.2732,1
655,1,1,19,3,1,0,0,0,0,0,0,1,5.666666666666667,0,16,0,6,10,2,0,0,0,0,9.0,2,0,0,1.0,1.7037972789859293,0.0,1.5,0.0,0.0,0.0,0.5,-0.128,0
656,0,1,88,18,0,1,0,0,0,0,1,2,3.9444444444444446,1,64,4,26,38,7,3,4,0,0,88.0,1,2,0,0.8888888888888888,2.7336095214981126,0.0,18.0,1.0,0.0,1.0,0.3,0.2937,0
657,1,1,125,19,1,1,0,0,0,1,2,5,5.631578947368421,1,97,44,35,62,13,1,1,1,0,62.0,2,11,0,0.8947368421052632,3.394751856939805,0.0,9.5,0.5,0.5,1.0,0.6,0.4215,0
658,0,1,140,17,3,0,0,0,0,1,0,4,7.294117647058823,0,117,11,43,74,9,3,3,1,0,34.25,4,2,0,1.0,3.556117825865052,0.0,4.25,0.0,0.25,0.0,-0.16666666666666666,-0.4019,0
659,1,1,39,10,0,0,0,0,0,0,0,0,3.0,0,29,3,12,17,4,1,0,0,0,39.0,1,1,0,1.0,2.1631098992169573,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0
660,1,1,77,13,0,0,1,1,0,0,0,2,5.0,0,63,45,23,40,13,0,0,0,0,77.0,1,12,0,1.0,2.7895991316947795,1.0,13.0,0.0,0.0,0.0,0.425,0.1779,0
661,1,1,125,24,1,0,6,0,0,1,0,8,4.25,1,90,5,35,55,8,3,4,1,0,62.0,2,1,0,0.8333333333333334,2.9573144661163653,3.0,12.0,0.0,0.5,0.0,-0.5,0.296,0
662,0,1,75,11,2,0,0,0,0,1,0,3,5.909090909090909,1,58,5,19,39,5,1,2,1,0,24.333333333333332,3,0,0,0.9090909090909091,2.406665338110004,0.0,3.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.3612,0
663,1,1,38,5,0,0,0,0,0,0,1,1,6.8,1,31,2,13,18,1,2,0,0,0,38.0,1,0,0,0.8,1.6612843004538203,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0
664,1,1,56,10,1,0,0,0,0,0,1,2,4.6,6,36,3,15,21,3,2,1,1,0,27.5,2,1,0,0.8,1.954829071031412,0.0,5.0,0.0,0.0,0.5,-0.625,-0.4939,0
665,1,1,118,20,1,0,0,0,0,1,1,3,4.95,3,90,12,31,59,5,5,0,3,0,58.5,2,0,0,0.85,3.2542018111609545,0.0,10.0,0.0,0.5,0.5,0.20000000000000004,0.6486,0
666,1,1,118,15,1,0,0,1,0,1,0,3,6.933333333333334,0,97,11,39,58,9,2,0,1,0,58.5,2,7,1,0.9333333333333333,3.3864377485015558,0.0,7.5,0.0,0.5,0.0,0.13636363636363635,0.4019,0
667,1,1,59,10,0,0,0,0,0,0,1,1,5.0,0,49,12,16,33,3,1,3,1,0,59.0,1,1,0,0.9,2.4380030835272115,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0
668,1,1,93,12,1,1,0,0,0,1,1,4,6.833333333333333,4,68,11,26,42,6,1,0,1,0,46.0,2,3,0,0.8333333333333334,2.771873318378615,0.0,6.0,0.5,0.5,0.5,0.6,0.4215,0
669,1,1,114,14,1,0,0,1,0,1,0,3,7.214285714285714,1,91,6,31,60,6,2,2,1,0,56.5,2,1,0,0.9285714285714286,3.1178859712481204,0.0,7.0,0.0,0.5,0.0,0.0,-0.7003,1
670,1,1,100,16,2,0,1,0,0,1,1,5,5.3125,1,76,12,27,49,7,1,2,1,0,32.666666666666664,3,4,0,0.8125,2.5795869659714765,0.3333333333333333,5.333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.06818181818181818,0.0,0
671,0,1,93,14,0,2,0,0,0,0,2,4,5.714285714285714,0,76,9,34,42,5,1,1,2,0,93.0,1,3,0,1.0,2.80249302153035,0.0,14.0,2.0,0.0,2.0,0.11666666666666665,0.2989,0
672,1,1,76,12,2,0,0,0,0,1,0,3,5.416666666666667,0,59,7,22,37,2,5,1,0,0,24.666666666666668,3,0,0,1.0,2.4053619070881718,0.0,4.0,0.0,0.3333333333333333,0.0,0.2857142857142857,0.3182,0
673,0,1,125,21,0,0,4,0,0,0,3,7,5.0,3,92,1,33,59,5,4,3,1,0,125.0,1,2,0,0.9047619047619048,2.768493335186455,4.0,21.0,0.0,0.0,3.0,0.0,0.0,0
674,1,1,109,13,6,0,0,0,0,2,0,8,7.461538461538462,7,72,19,21,51,8,0,2,0,0,14.714285714285714,7,5,0,0.6153846153846154,2.405702584805802,0.0,1.8571428571428572,0.0,0.2857142857142857,0.0,0.0,0.0,0
675,1,1,29,9,0,0,6,0,0,0,0,6,2.3333333333333335,1,14,2,6,8,3,2,0,1,0,29.0,1,1,0,0.5555555555555556,1.410401922831907,6.0,9.0,0.0,0.0,0.0,0.0,0.4019,0
676,0,1,33,7,0,0,1,0,0,0,1,2,3.857142857142857,0,22,17,9,13,6,0,0,0,0,33.0,1,4,0,0.8571428571428571,2.216791995855761,1.0,7.0,0.0,0.0,1.0,0.4,0.0,0
677,1,1,140,14,1,0,0,6,0,1,1,9,9.071428571428571,3,110,18,34,76,7,3,1,1,0,69.5,2,2,0,0.8571428571428571,2.7976744348373326,0.0,7.0,0.0,0.5,0.5,0.0,0.3612,0
678,1,1,71,7,1,0,0,1,0,1,0,3,9.142857142857142,3,55,16,14,41,7,0,0,0,0,35.0,2,5,0,0.8571428571428571,2.4306920089510733,0.0,3.5,0.0,0.5,0.0,0.7000000000000001,0.6808,0
679,0,1,91,11,1,3,0,2,0,1,0,7,7.363636363636363,2,68,35,23,45,5,2,0,2,0,45.0,2,4,0,0.7272727272727273,2.3724844651699883,0.0,5.5,1.5,0.5,0.0,0.6,0.6369,0
680,1,1,98,15,5,0,0,0,0,0,0,5,5.6,0,79,5,26,53,8,1,2,1,0,15.5,6,3,0,0.8666666666666667,2.941635955660894,0.0,2.5,0.0,0.0,0.0,0.25,-0.5106,1
681,1,1,134,18,4,1,0,0,0,1,0,6,6.5,8,99,13,36,63,7,2,2,0,0,26.0,5,6,1,0.7777777777777778,2.7803607845139746,0.0,3.6,0.2,0.2,0.0,0.0,0.296,0
682,0,1,138,20,2,1,0,0,0,2,0,5,5.95,6,95,30,29,66,17,1,0,0,0,45.333333333333336,3,14,0,0.8,3.5766090284916205,0.0,6.666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.255,0.0,0
683,1,1,138,20,2,1,0,0,0,2,0,5,5.95,9,92,26,24,68,17,1,0,0,0,45.333333333333336,3,14,0,0.8,3.5766090284916205,0.0,6.666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.255,0.0,0
684,0,1,68,13,3,0,0,0,0,0,0,3,4.3076923076923075,0,52,3,17,35,3,4,1,1,0,16.25,4,2,0,0.9230769230769231,2.501606330979558,0.0,3.25,0.0,0.0,0.0,-0.05,-0.7344,0
685,0,1,120,18,2,0,0,0,0,0,2,4,5.722222222222222,1,97,5,28,69,7,3,2,3,0,39.333333333333336,3,3,0,0.8888888888888888,3.111958008013439,0.0,6.0,0.0,0.0,0.6666666666666666,0.3,0.5994,0
686,0,1,86,11,1,0,0,0,0,1,0,2,6.909090909090909,4,66,11,23,43,8,0,0,2,0,42.5,2,2,0,0.8181818181818182,2.9719210131577865,0.0,5.5,0.0,0.5,0.0,0.0,0.0,0
687,1,1,136,19,2,0,0,2,0,1,2,7,6.105263157894737,10,96,8,33,63,6,4,2,2,0,44.666666666666664,3,3,0,0.6842105263157895,2.9639696947586383,0.0,6.333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.13636363636363635,0.0,0
688,0,1,41,7,0,0,0,0,0,0,1,1,5.0,3,31,3,12,19,3,1,0,0,0,41.0,1,0,0,0.7142857142857143,1.414213562373095,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0
689,1,1,69,11,0,2,0,1,0,0,0,3,5.363636363636363,0,54,3,20,34,6,2,1,1,0,69.0,1,2,0,1.0,2.3821665830690075,0.0,11.0,2.0,0.0,0.0,0.0,-0.4404,0
690,1,1,105,15,2,0,0,0,0,0,4,6,6.066666666666666,2,82,10,30,52,4,4,2,1,0,34.333333333333336,3,4,1,0.9333333333333333,2.7781659826815233,0.0,5.0,0.0,0.0,1.3333333333333333,0.25,0.3713,0
691,0,1,79,14,0,0,0,0,0,0,1,1,4.714285714285714,1,64,56,27,37,14,0,0,0,0,79.0,1,14,0,0.9285714285714286,2.7486831729140917,0.0,14.0,0.0,0.0,1.0,0.25,0.3612,0
692,1,1,126,18,4,3,0,0,0,1,1,9,6.055555555555555,8,89,16,27,62,9,2,4,1,0,24.4,5,5,0,0.7222222222222222,2.9687140765710485,0.0,3.6,0.6,0.2,0.2,0.1,-0.3182,0
693,1,1,95,15,0,0,0,1,0,0,0,1,5.4,0,80,9,28,52,7,2,1,0,0,95.0,1,3,0,0.9333333333333333,2.9720774712639697,0.0,15.0,0.0,0.0,0.0,0.0,0.7845,0
694,0,1,43,5,0,0,2,0,0,0,2,4,7.8,0,35,2,12,23,4,0,0,1,0,43.0,1,1,0,1.0,1.9563644398463378,2.0,5.0,0.0,0.0,2.0,0.35,0.802,0
695,0,1,129,19,0,3,0,0,0,0,1,4,5.7894736842105265,4,94,3,38,56,5,6,0,2,0,129.0,1,2,0,0.9473684210526315,3.3004178529473585,0.0,19.0,3.0,0.0,1.0,-0.25,-0.4767,0
696,1,1,120,21,1,0,0,0,0,1,0,2,4.761904761904762,2,93,25,31,62,11,2,1,0,0,59.5,2,9,0,0.7142857142857143,2.3349684480963253,0.0,10.5,0.0,0.5,0.0,-0.175,-0.1027,0
697,0,1,122,21,1,0,0,0,0,1,0,2,4.857142857142857,2,91,11,36,55,7,2,3,3,0,60.5,2,2,1,0.8571428571428571,3.276118919163018,0.0,10.5,0.0,0.5,0.0,-0.3,-0.34,0
698,0,1,56,12,0,0,0,0,0,0,0,0,3.75,0,43,1,15,28,4,3,0,0,0,56.0,1,1,1,1.0,2.2026066718293915,0.0,12.0,0.0,0.0,0.0,0.0,-0.296,0
699,1,1,18,3,0,0,4,0,0,0,0,4,5.333333333333333,0,12,1,3,9,1,1,0,0,0,18.0,1,0,0,0.6666666666666666,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0
700,0,1,95,18,1,1,0,0,0,0,1,3,4.333333333333333,0,73,2,26,47,5,4,3,1,0,47.0,2,0,0,0.9444444444444444,2.7836795336452154,0.0,9.0,0.5,0.0,0.5,0.022222222222222213,-0.0258,0
701,0,1,37,6,0,0,0,0,0,0,1,1,5.333333333333333,0,31,15,13,18,1,2,0,0,0,37.0,1,0,0,1.0,1.3938404599053609,0.0,6.0,0.0,0.0,1.0,0.0,-0.296,0
702,1,1,139,24,1,2,0,0,0,0,1,4,4.833333333333333,0,110,9,40,70,11,4,3,2,0,69.0,2,3,0,0.9583333333333334,3.550613745347146,0.0,12.0,1.0,0.0,0.5,0.012121212121212125,0.8689,0
703,1,1,95,17,1,0,0,3,0,1,0,5,4.588235294117647,1,59,17,19,40,4,3,0,0,0,47.0,2,1,0,0.5882352941176471,2.596018317002629,0.0,8.5,0.0,0.5,0.0,0.25,0.0,0
704,1,1,104,17,0,1,6,0,0,0,1,8,5.176470588235294,0,75,1,27,48,4,2,0,6,0,104.0,1,0,0,0.8235294117647058,2.951064838219222,6.0,17.0,1.0,0.0,1.0,0.25,0.3612,0
705,1,1,32,5,0,0,0,0,0,0,1,1,5.6,0,27,0,11,16,1,1,1,1,0,32.0,1,0,0,1.0,1.9677433729965852,0.0,5.0,0.0,0.0,1.0,0.5,0.0,0
706,1,1,96,12,1,0,0,0,0,1,1,3,7.083333333333333,1,72,16,21,51,10,0,0,0,0,47.5,2,8,0,0.8333333333333334,2.770759469338362,0.0,6.0,0.0,0.5,0.5,0.0,0.2584,0
707,1,1,138,20,2,1,0,0,0,2,0,5,5.95,8,92,26,24,68,18,0,0,0,0,45.333333333333336,3,15,0,0.8,3.688367331227439,0.0,6.666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.32499999999999996,0.3612,0
708,1,1,136,22,4,1,0,0,0,1,0,6,5.2272727272727275,7,98,26,36,62,11,4,2,0,0,26.4,5,10,0,0.7272727272727273,2.9341487685166614,0.0,4.4,0.2,0.2,0.0,0.25,0.6908,0
709,1,1,139,23,0,2,4,0,0,0,2,8,5.086956521739131,2,107,10,33,74,11,4,2,1,0,139.0,1,2,0,0.9130434782608695,3.427603541890918,4.0,23.0,2.0,0.0,2.0,0.32499999999999996,-0.3818,0
710,0,1,79,12,0,3,0,0,0,0,1,4,5.666666666666667,0,62,15,21,41,6,1,0,0,0,79.0,1,6,0,1.0,2.7776989997142487,0.0,12.0,3.0,0.0,1.0,-0.07142857142857142,0.0,0
711,1,1,85,17,1,0,0,0,0,0,0,1,4.0588235294117645,1,65,1,21,44,5,3,2,1,0,42.0,2,0,0,0.9411764705882353,2.9569817962105898,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0
712,0,1,81,9,1,0,0,0,0,1,0,2,8.11111111111111,2,64,7,20,44,4,1,1,1,0,40.0,2,1,0,0.8888888888888888,2.42891073946112,0.0,4.5,0.0,0.5,0.0,0.0,0.25,0
713,1,1,64,12,0,0,2,0,0,0,0,2,4.416666666666667,0,50,1,16,34,4,2,1,0,1,64.0,1,0,0,1.0,2.4352160790175956,2.0,12.0,0.0,0.0,0.0,-0.6,0.0,0
714,0,1,62,12,0,0,0,0,0,0,0,0,4.25,0,50,1,21,29,2,3,2,0,0,62.0,1,1,0,0.9166666666666666,2.204946383479782,0.0,12.0,0.0,0.0,0.0,0.0,0.1027,0
715,1,1,127,14,2,0,0,2,0,2,0,6,8.142857142857142,3,98,10,35,63,5,4,0,1,0,41.666666666666664,3,2,0,0.8571428571428571,2.9554013604982887,0.0,4.666666666666667,0.0,0.6666666666666666,0.0,0.0,-0.296,0
716,0,1,59,13,1,0,0,0,0,0,0,1,3.6153846153846154,2,44,0,18,26,2,3,1,1,0,29.0,2,0,0,0.9230769230769231,2.1870824250972873,0.0,6.5,0.0,0.0,0.0,0.0,0.3612,0
717,0,1,97,20,1,0,0,0,0,0,0,1,3.9,0,76,2,29,47,5,5,2,0,0,48.0,2,1,0,0.95,2.7768962618659967,0.0,10.0,0.0,0.0,0.0,0.1,0.0,0
718,1,1,132,25,4,0,0,0,0,0,1,5,4.32,0,101,9,40,61,7,9,1,0,0,25.6,5,4,2,0.96,3.808748972952868,0.0,5.0,0.0,0.0,0.2,0.5,-0.6558,0
719,1,1,68,15,0,0,0,0,0,0,0,0,3.6,0,53,1,22,31,2,3,1,0,0,68.0,1,0,0,0.9333333333333333,1.9879802766700647,0.0,15.0,0.0,0.0,0.0,0.0,0.1406,1
720,0,1,86,15,0,0,0,0,0,0,0,0,4.8,0,70,1,29,41,3,3,2,3,0,86.0,1,0,0,1.0,2.9613765516052495,0.0,15.0,0.0,0.0,0.0,0.19166666666666668,0.6124,0
721,1,1,78,15,0,0,0,0,0,0,0,0,4.266666666666667,0,64,1,22,42,5,4,1,0,0,78.0,1,0,0,0.8,2.5677812940247158,0.0,15.0,0.0,0.0,0.0,0.0,-0.2263,0
722,1,1,96,15,2,0,6,0,0,0,1,9,5.466666666666667,12,61,3,24,37,3,4,2,1,0,31.333333333333332,3,1,0,0.7333333333333333,2.414596637608637,2.0,5.0,0.0,0.0,0.3333333333333333,0.0,0.0,0
723,1,1,44,7,0,0,1,0,0,0,1,2,5.428571428571429,0,36,3,14,22,3,1,0,0,0,44.0,1,1,0,1.0,2.1932813511301394,1.0,7.0,0.0,0.0,1.0,-0.4,-0.4767,0
724,1,1,39,10,0,0,2,0,0,0,0,2,3.0,0,28,0,11,17,4,3,0,0,0,39.0,1,0,0,0.8,1.9758803928977184,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0
725,1,1,58,11,0,0,2,0,0,0,1,3,4.363636363636363,0,42,6,19,23,3,2,1,2,0,58.0,1,1,0,0.8181818181818182,2.36569870987998,2.0,11.0,0.0,0.0,1.0,0.32499999999999996,0.4404,0
726,0,1,121,24,1,0,0,0,0,0,0,1,4.083333333333333,0,95,4,37,58,7,5,3,2,0,60.0,2,1,0,0.9583333333333334,3.4077412166763814,0.0,12.0,0.0,0.0,0.0,-0.30000000000000004,-0.6121,0
727,1,1,45,5,1,0,0,0,0,1,0,2,8.0,1,34,4,9,25,2,2,0,0,0,22.0,2,0,0,0.8,1.3990945830738795,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0
728,0,1,52,12,1,0,0,0,0,0,0,1,3.4166666666666665,2,38,1,17,21,3,4,0,0,0,25.5,2,0,1,0.9166666666666666,2.2114806992819274,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1
729,0,1,57,11,0,0,0,0,0,0,0,0,4.2727272727272725,0,46,2,17,29,7,1,0,1,0,57.0,1,2,0,1.0,2.8123347950804582,0.0,11.0,0.0,0.0,0.0,-0.25,-0.357,0
730,0,1,43,7,0,0,0,0,0,0,1,1,5.285714285714286,0,35,2,15,20,2,2,2,0,0,43.0,1,0,0,1.0,2.3850244208563787,0.0,7.0,0.0,0.0,1.0,0.0,0.3612,0
731,0,1,66,13,1,0,0,0,0,0,0,1,4.153846153846154,0,52,2,25,27,3,3,2,0,0,32.5,2,1,0,0.7692307692307693,2.4235862946971984,0.0,6.5,0.0,0.0,0.0,0.0,-0.3182,0
732,1,1,90,18,0,0,0,0,0,0,1,1,4.055555555555555,4,65,3,24,41,5,4,1,2,0,90.0,1,0,0,0.8333333333333334,2.611645919019028,0.0,18.0,0.0,0.0,1.0,-0.016666666666666663,-0.5574,0
733,1,1,46,7,1,0,0,0,0,0,1,2,5.714285714285714,0,37,4,14,23,4,1,0,1,0,22.5,2,2,0,1.0,2.3834819707998354,0.0,3.5,0.0,0.0,0.5,0.0,0.7845,1
734,0,1,139,28,0,0,0,0,0,0,0,0,4.0,0,110,2,44,66,6,6,3,4,0,139.0,1,1,0,0.9642857142857143,3.5487465260494044,0.0,28.0,0.0,0.0,0.0,-0.3499999999999999,-0.2449,0
735,1,1,48,8,0,1,0,0,0,0,1,2,5.125,0,39,1,13,26,2,2,0,0,0,48.0,1,0,0,1.0,1.9790016356251106,0.0,8.0,1.0,0.0,1.0,0.0,-0.1531,1
736,0,1,76,13,0,0,0,0,0,0,1,1,4.846153846153846,0,61,3,26,35,4,3,1,1,0,76.0,1,0,0,1.0,2.7723818463790555,0.0,13.0,0.0,0.0,1.0,0.0,0.6369,0
737,1,1,59,9,0,2,0,0,0,0,1,3,5.666666666666667,2,46,1,19,27,1,3,0,2,0,59.0,1,0,0,0.8888888888888888,2.232152510343987,0.0,9.0,2.0,0.0,1.0,0.18333333333333338,0.5859,0
738,1,1,55,9,0,0,0,0,0,0,1,1,5.222222222222222,0,45,0,16,29,4,1,1,1,0,55.0,1,0,0,0.8888888888888888,2.3847139988983685,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0
739,1,1,68,14,0,0,0,0,0,0,0,0,3.9285714285714284,0,54,0,25,29,4,3,1,2,0,68.0,1,0,0,1.0,2.615338592780014,0.0,14.0,0.0,0.0,0.0,0.7,0.4404,0
740,0,1,115,17,0,0,8,0,0,0,2,10,5.823529411764706,4,84,2,29,55,7,2,3,2,0,115.0,1,1,0,0.8235294117647058,2.965310232156796,8.0,17.0,0.0,0.0,2.0,0.1,0.0,0
741,1,1,110,18,1,0,0,0,0,0,1,2,5.166666666666667,0,89,4,32,57,5,5,1,1,0,54.5,2,1,0,1.0,2.7822254283505385,0.0,9.0,0.0,0.0,0.5,0.0,0.0,0
742,1,1,35,7,0,0,0,0,0,0,0,0,4.142857142857143,0,29,0,13,16,2,3,0,1,0,35.0,1,0,0,1.0,1.9769243234761198,0.0,7.0,0.0,0.0,0.0,-0.8,-0.5719,0
743,1,1,32,5,3,0,0,0,0,0,0,3,5.6,0,25,1,10,15,2,2,0,0,0,7.25,4,0,0,1.0,1.7214310005247913,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0
744,1,1,76,12,0,0,0,0,0,0,3,3,5.416666666666667,2,60,7,23,37,5,3,2,1,0,76.0,1,2,0,0.8333333333333334,2.4177435251908355,0.0,12.0,0.0,0.0,3.0,0.0,-0.2732,1
